BuildingType,RC,WallArea,surfaceArea,OverallHeight,Orientation,GalzingArea,GlazingAreaDistribution,HeatingEnergykwh,CoolingEnergy
8,0.801044342,2265.2,5345.4,1,0,246.7,0.108908706,15705.67865,4838.017226
8,0.99988623,2142.0,2989.4,2,0,99.4,0.046405229,3169.563624,2981.705068
8,0.906940775,1421.4,2728.3,1,1,78.9,0.055508653,10699.14556,67.99248828
4,0.995949589,684.8,684.8,2,4,123.2,0.179906542,1260.498672,714.5072691
8,0.871514547,1340.8,2713.8,1,1,140.4,0.104713604,12401.59541,4893.700729
0,0.962018974,402.4,402.4,3,3,36.2,0.089960239,2467.072268,1324.974308
6,0.906940775,991.2,1872.2,1,4,89.2,0.089991929,2007.53683,1890.015332
8,0.871514547,1637.6,3332.5,1,0,94.0,0.057401075,46.01215802,95.24809781
8,0.801044342,2265.2,5345.4,1,7,205.6,0.090764612,8937.788427,2290.057343
8,0.988418785,2757.6,4136.6,2,1,264.5,0.095916739,11678.00293,7140.969696
8,0.988418785,2811.6,4351.7,2,1,126.6,0.045027742,3282.689057,2372.996455
6,0.871514547,1170.2,2398.2,1,7,210.6,0.179969236,1730.87774,4690.309407
8,0.979627785,3085.8,4904.8,2,3,211.0,0.06837773,20644.51233,6510.280753
8,0.995742895,2064.0,3013.2,2,3,174.9,0.084738372,14458.36818,4908.940425
8,0.968042554,2946.8,4797.2,2,1,489.2,0.166010588,11172.7484,2711.493541
8,0.832924253,1376.0,3074.0,1,2,247.6,0.17994186,18260.96531,1882.688555
8,0.871514547,1429.0,2945.0,1,4,94.0,0.065780266,5531.130307,1932.803708
5,0.56599339,487.9,487.9,12,0,146.4,0.300061488,2318.192165,2725.267881
8,0.832924253,1898.8,4119.2,1,0,149.0,0.078470613,18296.13384,4785.264433
3,0.997557105,662.2,662.2,2,2,59.6,0.09000302,4487.504226,2581.663057
4,0.989937806,416.7,1039.7,2,4,62.5,0.149988001,2157.003076,1395.897508
6,0.832924253,1376.0,3074.0,1,5,247.6,0.17994186,3946.20196,4234.876964
8,0.832924253,2027.8,4570.2,1,7,180.0,0.088766151,7489.431198,4207.914426
8,0.801044342,1861.2,4297.4,1,4,140.4,0.075435203,21016.12644,5008.584589
8,0.871514547,1170.2,2398.2,1,1,175.4,0.149888908,1556.793525,2763.367121
8,0.99988623,1740.0,2426.4,2,0,298.0,0.171264368,15795.94454,4280.596051
8,0.995742895,2064.0,3013.2,2,3,350.4,0.169767442,898.5559011,7126.316142
0,0.943945833,487.9,1341.9,3,1,146.4,0.300061488,7314.467769,3603.89495
8,0.832924253,1611.8,3510.2,1,3,165.2,0.102494106,4667.156792,3812.268481
8,0.871514547,1340.8,2713.8,1,4,175.4,0.130817422,7454.26267,2618.883083
8,0.832924253,1680.0,3954.0,1,0,180.0,0.107142857,13753.82533,7848.150188
8,0.995742895,2466.0,3576.2,2,0,233.4,0.094647202,10755.41521,4239.27303
2,0.997557105,174.3,174.3,2,1,15.7,0.090074584,569.7301604,1255.516465
8,0.998034609,1462.8,1955.2,2,6,126.4,0.086409625,4926.817761,4216.706558
8,0.871514547,1234.6,2243.0,1,5,43.7,0.03539608,5469.292312,2166.08828
8,0.871514547,1429.0,2945.0,1,1,94.0,0.065780266,8996.402642,3418.674034
7,0.873464516,414.4,1763.8,1,3,37.2,0.08976834,1300.356338,0.0
0,0.997557105,487.9,1341.9,2,0,58.5,0.119901619,1650.869339,1254.34418
8,0.744529875,2916.6,7583.2,1,0,149.3,0.051189741,17862.09559,4997.74096
4,0.997557105,662.2,1516.2,2,0,59.6,0.09000302,2674.566586,1491.731747
8,0.832924253,1680.0,3954.0,1,0,144.1,0.08577381,3666.61216,5482.773581
3,0.98017173,1166.1,3814.1,2,0,174.8,0.149901381,598.7441964,3019.218165
8,0.871514547,1429.0,2945.0,1,7,62.8,0.043946816,6364.917502,2922.21164
0,0.997557105,487.9,487.9,2,6,146.4,0.300061488,2763.660192,0.0
7,0.873464516,787.3,1994.3,1,1,118.1,0.150006351,1300.356338,0.0
8,0.871514547,1637.6,3332.5,1,4,94.0,0.057401075,1192.506184,3142.014944
8,0.968042554,3348.8,5360.1,2,7,407.6,0.121715241,15831.11307,9427.510186
8,0.871514547,1340.8,2713.8,1,4,105.4,0.078609785,13438.77392,4946.160451
7,0.999939426,586.0,1260.8,2,3,70.4,0.120136519,1437.80667,2668.998236
8,0.801044342,1861.2,4297.4,1,3,187.0,0.100472813,37118.03718,6327.404405
8,0.995742895,1946.0,2795.0,2,7,292.1,0.150102775,16627.38716,7820.308437
8,0.773567127,2010.4,5264.4,1,1,183.6,0.091325109,2963.827732,3923.928558
8,0.871514547,1170.2,2398.2,1,0,210.6,0.179969236,1944.23348,2557.045087
8,0.968042554,3402.8,5575.2,2,4,393.1,0.115522511,6737.117761,4050.24219
1,0.959311028,599.2,599.2,2,3,36.0,0.060080107,3794.977288,657.6514815
8,0.995742895,2512.8,3775.0,2,1,277.6,0.110474371,13589.41245,7543.356275
8,0.801044342,2265.2,5345.4,1,0,82.3,0.036332333,6091.482194,4217.585771
2,0.880032866,563.3,1701.3,1,7,101.4,0.180010652,2268.663154,4638.435828
8,0.744529875,2766.8,7111.4,1,1,154.4,0.05580454,6483.904357,6380.450269
8,0.801044342,1558.6,3737.6,1,4,280.6,0.180033363,15650.87436,1304.166262
3,0.880032866,563.3,1701.3,1,1,50.7,0.090005326,126.3136312,2879.716335
7,0.873464516,414.4,1763.8,1,3,74.6,0.180019305,8808.544085,2677.497297
8,0.988418785,2355.6,3573.6,2,5,264.4,0.112243165,14239.15102,2310.865389
2,0.943945833,487.9,487.9,3,7,58.5,0.119901619,1157.923798,1413.481771
8,0.801044342,2265.2,5345.4,1,2,164.4,0.072576373,5766.466377,4730.753215
8,0.871514547,1637.6,3332.5,1,3,94.0,0.057401075,2576.094706,5165.377612
8,0.871514547,1170.2,2398.2,1,7,105.4,0.090070073,6315.388491,6041.953183
8,0.979627785,3085.8,5065.8,2,7,281.8,0.091321537,11203.2278,4641.073467
8,0.801044342,1861.2,4297.4,1,7,187.0,0.100472813,11462.5957,6151.854834
8,0.988418785,2355.6,3573.6,2,7,264.4,0.112243165,393.8875184,7805.947954
8,0.801044342,1558.6,3737.6,1,4,280.6,0.180033363,3905.758153,4481.935876
8,0.801044342,2265.2,5345.4,1,4,123.4,0.054476426,15402.35009,4015.952875
8,0.832924253,2027.8,4570.2,1,4,180.0,0.088766151,2178.690336,2703.873693
2,0.962018974,563.3,563.3,3,4,168.9,0.299840227,2237.597621,2276.283002
8,0.871514547,1340.8,2713.8,1,2,140.4,0.104713604,13223.95283,8334.648164
4,0.997557105,487.9,487.9,2,1,58.5,0.119901619,1611.304744,1099.895726
8,0.801044342,1861.2,4297.4,1,7,140.4,0.075435203,6877.205732,5439.105991
6,0.832924253,1376.0,3074.0,1,5,206.4,0.15,8453.92809,3660.164596
8,0.979627785,1408.0,2905.0,2,3,253.4,0.179971591,8058.868287,4710.531311
0,0.92112127,148.8,771.8,3,1,17.9,0.120295699,2.930710702,1522.797281
0,0.99999585,201.2,201.2,2,0,36.2,0.179920477,1216.244941,1271.342302
8,0.906940775,1113.6,2098.6,1,3,89.2,0.080100575,2188.654752,2985.514991
4,0.997557105,487.9,1341.9,2,2,87.9,0.180159869,389.1983812,1920.787794
8,0.832924253,1611.8,3510.2,1,5,123.8,0.076808537,2044.463786,3686.540992
8,0.968042554,3101.0,4900.0,2,0,163.2,0.052628184,5006.533092,6477.749864
8,0.871514547,912.8,1599.2,1,6,124.2,0.136064855,7436.678406,2705.045977
8,0.773567127,1728.0,4406.0,1,6,207.4,0.120023148,4748.923622,3943.56432
6,0.937146424,840.8,1474.8,1,5,151.2,0.179828735,692.2338677,2451.246431
8,0.801044342,1861.2,4297.4,1,4,280.6,0.150762949,7727.111837,6877.498803
8,0.906940775,1113.6,2098.6,1,1,118.8,0.106681034,5736.573127,2935.399839
6,0.906940775,991.2,1872.2,1,4,118.8,0.119854722,3655.768529,95.24809781
3,0.997557105,662.2,1516.2,2,6,39.8,0.060102688,3087.503725,1175.801134
8,0.871514547,1170.2,2398.2,1,0,105.4,0.090070073,4813.692328,9263.683457
8,0.906940775,1261.0,2430.0,1,6,105.2,0.083425852,3508.06071,3487.545735
6,0.801044342,1558.6,3737.6,1,7,280.6,0.180033363,2811.723847,3767.135536
5,0.93088156,244.6,1926.6,4,4,36.7,0.150040883,1946.871119,1245.258977
3,0.92112127,833.4,833.4,3,1,150.0,0.179985601,4412.478032,1886.79155
8,0.988418785,2811.6,4512.6,2,1,379.5,0.134976526,12046.39327,4830.397378
8,0.946038448,1757.6,2086.0,3,7,102.7,0.058431953,13337.07826,3273.017712
8,0.928814344,2161.6,4822.2,2,7,91.5,0.042329756,2861.839,3503.664644
8,0.988418785,2588.2,3965.7,2,5,379.5,0.146626999,9986.982858,8293.618215
8,0.988418785,2588.2,3821.7,2,0,198.4,0.076655591,3968.18229,6377.226487
7,0.999939426,586.0,1260.8,2,4,52.8,0.090102389,2928.952275,919.0708761
6,0.871514547,1170.2,2398.2,1,7,351.0,0.299948727,494.9970375,4139.042724
6,0.871514547,1170.2,2398.2,1,4,140.4,0.119979491,1518.108143,4350.053894
8,0.871514547,1340.8,2713.8,1,7,140.4,0.104713604,4071.343307,2487.294173
5,0.826335124,684.8,2366.8,6,6,205.5,0.300087617,4818.088394,2195.688458
8,0.995742895,2512.8,3775.0,2,7,221.8,0.088268067,1688.968577,3041.198495
8,0.906940775,991.2,1872.2,1,5,118.8,0.119854722,24169.57116,1917.270941
8,0.801044342,2142.0,4900.1,1,7,212.6,0.099253035,4179.486531,10578.10721
0,0.99999585,563.3,563.3,2,2,168.9,0.299840227,3423.0701,1552.104388
8,0.968042554,3402.8,5575.2,2,0,393.1,0.115522511,28979.16049,6270.255546
8,0.871514547,1170.2,2398.2,1,0,105.4,0.090070073,5295.501167,6009.422294
8,0.928814344,3917.8,7041.0,2,0,423.6,0.108121905,59236.11084,6307.768643
8,0.995742895,2512.8,3775.0,2,7,221.8,0.088268067,5154.827053,5059.872026
4,0.880032866,201.2,1339.2,1,0,36.2,0.179920477,647.6870651,750.5550107
8,0.979627785,2827.8,4598.8,2,1,270.2,0.095551312,22116.90138,2471.468335
8,0.906940775,1421.4,2728.3,1,7,263.2,0.185169551,11619.68179,3428.052308
8,0.995742895,2064.0,3013.2,2,4,292.1,0.141521318,9241.410056,4492.779506
8,0.832924253,1611.8,3510.2,1,7,165.2,0.102494106,3705.29754,1051.539
5,0.614620265,201.2,201.2,11,7,60.3,0.299701789,191.3754088,632.4473694
8,0.744529875,2195.0,6081.0,1,0,257.4,0.117266515,4874.944182,4469.919962
5,0.4553173,201.2,201.2,21,1,60.3,0.299701789,6648.317227,566.7994497
6,0.906940775,991.2,1872.2,1,1,118.8,0.119854722,1497.593168,548.3359723
5,0.962018974,201.2,201.2,3,7,18.1,0.089960239,4853.843064,897.6766879
8,0.832924253,1376.0,3074.0,1,0,123.8,0.08997093,604.8986889,5284.950608
0,0.989937806,416.7,416.7,2,7,50.0,0.119990401,5442.329774,1540.381545
8,0.801044342,2142.0,4900.1,1,7,85.0,0.03968254,16283.02865,67.99248828
3,0.959311028,406.6,728.6,2,1,48.7,0.119773733,752.3134372,1472.682128
8,0.832924253,1318.0,2743.0,1,5,50.3,0.038163885,12432.95401,3713.210459
8,0.871514547,1637.6,3332.5,1,7,188.2,0.114924279,11289.09763,4286.164402
5,0.93088156,244.6,244.6,4,3,44.0,0.179885527,3494.579441,1641.491064
8,0.928814344,3913.8,6995.3,2,3,412.0,0.105268537,7495.878762,6035.505618
8,0.773567127,2494.4,6132.4,1,0,137.7,0.055203656,2029.22409,2606.281027
1,0.99999585,1126.6,2264.6,2,0,101.4,0.090005326,1233.829205,1662.006039
7,0.873464516,414.4,1763.8,1,1,74.6,0.180019305,5075.697864,3142.308015
8,0.832924253,1376.0,3074.0,1,1,247.6,0.17994186,6929.665454,5769.983229
8,0.928814344,4373.8,7819.0,2,7,309.1,0.070670813,17220.56301,9508.690872
4,0.910018263,174.3,1028.3,1,2,31.4,0.180149168,1519.86657,2181.034904
8,0.906940775,1113.6,2098.6,1,7,118.8,0.106681034,8780.409262,4401.048261
8,0.979627785,3085.8,4904.8,2,0,422.7,0.136982306,3518.90434,6005.905442
8,0.906940775,991.2,1872.2,1,1,118.8,0.119854722,2746.075928,2590.162119
6,0.906940775,991.2,1872.2,1,3,118.8,0.119854722,432.8659707,1630.647434
6,0.832924253,1376.0,3074.0,1,0,123.8,0.08997093,5268.8317,2740.507578
7,0.990665862,958.2,1760.2,3,7,86.2,0.089960342,6426.169356,609.880897
8,0.801044342,2265.2,5345.4,1,0,123.4,0.054476426,3554.952081,4680.05192
2,0.99999585,201.2,201.2,2,2,24.1,0.119781312,637.7226487,1271.635373
6,0.937146424,840.8,1474.8,1,1,100.8,0.119885823,2548.546026,2039.774649
8,0.801044342,1558.6,3737.6,1,5,280.6,0.180033363,14939.29781,3533.850964
8,0.906940775,1113.6,2098.6,1,4,118.8,0.106681034,13416.79359,4266.52864
8,0.99988623,2038.8,2796.8,2,1,148.8,0.072984108,23166.09582,3086.624511
8,0.99048919,1672.7,2186.0,2,0,107.1,0.064028218,506.7198803,1626.54444
6,0.937146424,840.8,1474.8,1,5,75.6,0.089914367,1197.195322,1411.430274
8,0.773567127,2100.0,5094.0,1,1,155.6,0.074095238,18106.80992,8101.070521
8,0.906940775,1421.4,2728.3,1,2,105.2,0.074011538,9332.555159,2445.678081
3,0.910018263,348.6,1202.6,1,7,31.4,0.090074584,1097.844229,3200.922229
8,0.968042554,3402.8,5575.2,2,5,314.5,0.092423886,7616.037901,6232.156307
8,0.871514547,912.8,1599.2,1,1,248.2,0.271910605,11066.94975,4286.750543
8,0.979627785,2629.8,4126.8,2,0,440.0,0.167313104,27895.96982,3482.856598
1,0.959311028,599.2,921.2,2,5,179.8,0.300066756,1773.666117,3946.495031
1,0.880032866,764.5,1902.5,1,0,68.8,0.08999346,669.6673953,1652.334693
1,0.99999585,1126.6,1126.6,2,1,101.4,0.090005326,5102.660403,1528.07256
8,0.995742895,2330.0,3467.0,2,5,111.1,0.047682403,11413.06669,0.0
3,0.99999585,764.5,1902.5,2,0,45.9,0.060039241,5763.535666,2220.306427
8,0.832924253,1611.8,3510.2,1,6,247.6,0.153617074,2841.324026,2948.001895
8,0.871514547,1340.8,2713.8,1,4,210.6,0.157070406,17115.05743,5912.41577
4,0.962018974,402.4,1540.4,3,7,48.2,0.119781312,1517.815073,1154.993087
3,0.943945833,975.8,975.8,3,7,117.0,0.119901619,8327.321387,1392.673726
1,0.959311028,599.2,599.2,2,3,53.8,0.089786382,83.81832607,1050.659787
8,0.773567127,2494.4,6132.4,1,7,137.7,0.055203656,2863.890498,2824.032832
8,0.832924253,1376.0,3074.0,1,4,123.8,0.08997093,3457.652486,4697.050041
8,0.832924253,1376.0,3074.0,1,3,206.4,0.15,7378.943405,10184.21969
8,0.871514547,1170.2,2398.2,1,2,210.6,0.179969236,6175.007448,6322.129126
5,0.783427751,416.7,416.7,5,3,75.0,0.179985601,2067.909472,2280.972139
8,0.995742895,2512.8,3775.0,2,4,221.8,0.088268067,12871.38833,5790.498205
8,0.906940775,1113.6,2098.6,1,7,89.2,0.080100575,96.71345316,1915.512515
8,0.871514547,1340.8,2713.8,1,6,175.4,0.130817422,1171.405067,3627.633706
8,0.773567127,2648.2,6608.2,1,7,177.4,0.066988898,1891.773758,4569.564126
8,0.995742895,2512.8,3775.0,2,3,221.8,0.088268067,14324.72777,3447.981141
4,0.997557105,487.9,1341.9,2,6,73.1,0.149825784,843.1654689,3630.564417
8,0.988418785,2811.6,4512.6,2,4,316.1,0.112427088,4474.316029,2981.118926
8,0.801044342,2265.2,5345.4,1,0,164.4,0.072576373,6259.704987,4248.651304
8,0.773567127,1836.8,3977.8,1,6,95.3,0.051883711,15783.92863,3539.419314
8,0.968042554,3348.8,5360.1,2,1,326.0,0.097348304,18581.87813,8756.963577
8,0.744529875,2766.8,7111.4,1,7,205.8,0.074381957,15831.40614,5912.708841
8,0.979627785,3085.8,4904.8,2,0,211.0,0.06837773,6150.096407,6044.883893
6,0.937146424,840.8,1474.8,1,1,100.8,0.119885823,2943.312758,987.3564354
8,0.99988623,2038.8,2796.8,2,0,99.4,0.048754169,7060.08208,4836.2588
8,0.871514547,1340.8,2713.8,1,5,140.4,0.104713604,2006.950689,2897.59367
8,0.995742895,2466.0,3576.2,2,1,116.9,0.047404704,23470.59665,0.0
6,0.906940775,991.2,1872.2,1,1,178.4,0.179983858,4511.242983,5314.257716
5,0.841018946,201.2,201.2,5,2,36.2,0.179920477,165.5851546,381.8716045
6,0.937146424,840.8,1474.8,1,1,126.0,0.149857279,4072.515592,3566.088782
8,0.928814344,4463.8,8070.0,2,6,200.2,0.04484968,2395.269856,3474.650608
8,0.979627785,3085.8,5065.8,2,5,352.0,0.114070905,10010.13547,5007.119234
8,0.871514547,912.8,1599.2,1,1,124.2,0.136064855,936.9482114,2300.31483
8,0.871514547,1340.8,2713.8,1,5,175.4,0.130817422,9487.882826,3674.818149
8,0.744529875,2766.8,7111.4,1,1,205.8,0.074381957,16239.06799,5471.343809
8,0.979627785,2827.8,4454.8,2,6,281.8,0.099653441,2019.845815,4100.064272
1,0.989937806,833.4,1456.4,2,5,125.0,0.149988001,618.379958,1245.845119
8,0.99988623,1740.0,2426.4,2,2,148.8,0.085517241,31731.97705,6415.032655
8,0.871514547,1637.6,3332.5,1,4,125.4,0.076575476,334.6871621,2054.135131
4,0.99999585,563.3,563.3,2,4,84.5,0.150008876,4413.064175,1757.547207
8,0.773567127,2494.4,6132.4,1,1,229.6,0.092046183,8252.881337,5439.105991
8,0.871514547,1637.6,3332.5,1,5,94.0,0.057401075,762.2778535,2980.825855
6,0.871514547,1170.2,2398.2,1,1,210.6,0.179969236,2268.077012,3405.485835
6,0.937146424,840.8,1474.8,1,4,100.8,0.119885823,1118.359204,2659.619962
8,0.979627785,2443.8,3782.8,2,1,146.7,0.060029462,6163.284606,3046.473775
7,0.996000752,1501.4,2439.4,2,1,236.4,0.157453044,926.6907239,2803.810928
8,0.744529875,2766.8,7111.4,1,7,257.4,0.093031661,15332.59917,5569.229546
8,0.832924253,1376.0,3074.0,1,4,247.6,0.17994186,5550.179927,5285.536751
3,0.997557105,662.2,1516.2,2,7,79.4,0.119903352,3976.095209,1606.029465
8,0.995742895,1946.0,2795.0,2,3,292.1,0.150102775,1494.662458,3391.125353
4,0.865754458,406.6,406.6,3,1,48.7,0.119773733,492.652469,1737.325304
8,0.744529875,1921.2,5231.2,1,7,115.4,0.060066625,12580.36876,3698.849977
6,0.871514547,1170.2,2398.2,1,7,175.4,0.149888908,1535.985478,3528.282614
0,0.910018263,174.3,1028.3,1,3,15.7,0.090074584,1036.592375,2053.255917
8,0.871514547,1340.8,2713.8,1,0,140.4,0.104713604,1671.091242,4324.849783
6,0.906940775,991.2,1872.2,1,4,178.4,0.179983858,117.5214992,1514.884362
8,0.968042554,2946.8,4797.2,2,3,489.2,0.166010588,23939.80344,5609.966425
8,0.937146424,928.8,1637.6,1,0,126.0,0.135658915,3859.745994,2525.393412
8,0.832924253,2027.8,4570.2,1,0,180.0,0.088766151,4045.259982,3587.48297
8,0.988418785,2811.6,4512.6,2,5,316.1,0.112427088,14839.0675,5629.016045
8,0.995742895,2466.0,3576.2,2,4,292.0,0.118410381,8284.826082,3531.213324
8,0.871514547,1340.8,2713.8,1,1,175.4,0.130817422,15285.70781,4887.546237
7,0.907960859,352.2,1327.2,1,0,21.2,0.060193072,4061.37889,2331.087292
0,0.92112127,416.7,416.7,3,0,75.0,0.179985601,866.0250124,1202.763672
0,0.99999585,563.3,563.3,2,6,101.4,0.180010652,1185.76555,1832.573401
2,0.900316034,563.3,563.3,4,7,67.5,0.119829576,4224.619477,1559.138094
8,0.832924253,1376.0,3074.0,1,7,123.8,0.08997093,22519.58103,3340.130987
4,0.92112127,297.6,297.6,3,4,44.6,0.149865591,2126.230614,883.3162055
8,0.832924253,1611.8,3510.2,1,1,206.4,0.12805559,8784.805328,6381.036411
8,0.801044342,2265.2,5345.4,1,5,123.4,0.054476426,5725.729498,5339.168756
2,0.900316034,201.2,1339.2,4,0,18.1,0.089960239,651.2039179,2301.487114
8,0.937146424,1291.2,2322.1,1,2,66.9,0.051812268,439.0204631,1303.873191
8,0.995742895,2330.0,3467.0,2,7,277.6,0.119141631,2632.950494,3677.74886
4,0.99999585,563.3,563.3,2,7,168.9,0.299840227,618.086887,2961.776235
8,0.968042554,2946.8,4797.2,2,7,326.0,0.110628478,7610.762622,15341.09824
8,0.801044342,1850.6,4605.6,1,0,205.6,0.111099103,1779.234467,6841.744134
0,0.943945833,487.9,487.9,3,3,58.5,0.119901619,299.5186338,1299.477125
8,0.801044342,1558.6,3737.6,1,1,140.4,0.090080842,12073.64888,2050.618278
7,0.996000752,690.8,1529.8,2,1,124.4,0.180081065,1892.946042,1438.392812
8,0.773567127,2100.0,5094.0,1,0,259.2,0.123428571,2638.811916,5178.565811
8,0.871514547,1170.2,2398.2,1,2,175.4,0.149888908,15873.02223,5257.401927
8,0.871514547,1429.0,2945.0,1,0,156.6,0.109587124,3678.921144,3987.23191
8,0.99988623,1740.0,2426.4,2,3,198.5,0.11408046,13165.33861,662.0475475
8,0.832924253,2027.8,4570.2,1,0,144.1,0.071062235,13281.10168,1938.078987
5,0.614514134,174.3,1028.3,10,0,52.3,0.300057372,1326.146593,67.99248828
8,0.773567127,1728.0,4406.0,1,1,259.2,0.15,16798.83374,3792.92579
8,0.928814344,4373.8,7980.0,2,5,515.2,0.117792309,3570.191777,1357.212126
8,0.988418785,2811.6,4351.7,2,7,316.1,0.112427088,0.0,12374.3398
0,0.99999585,201.2,201.2,2,5,36.2,0.179920477,727.6954673,1013.732832
8,0.832924253,2027.8,4570.2,1,4,144.1,0.071062235,4623.196132,4362.949021
8,0.744529875,2766.8,7111.4,1,1,154.4,0.05580454,7376.012694,3342.768627
8,0.979627785,3031.8,4730.0,2,7,440.0,0.145128307,30903.17207,11030.31587
1,0.959311028,599.2,599.2,2,4,53.8,0.089786382,2047.687568,985.8910801
8,0.801044342,2265.2,5345.4,1,3,123.4,0.054476426,2301.780185,6318.612272
8,0.906940775,1261.0,2430.0,1,4,263.2,0.208723236,6070.088006,2468.537624
8,0.801044342,1558.6,3737.6,1,5,234.0,0.150134736,7330.000536,3952.649524
8,0.995742895,2512.8,3775.0,2,2,166.4,0.066220949,14883.02816,6251.792069
6,0.871514547,1170.2,2398.2,1,1,105.4,0.090070073,6512.625321,150.345459
5,0.876489091,244.6,244.6,5,0,44.0,0.179885527,5565.126552,3915.722569
8,0.979627785,2827.8,4598.8,2,3,270.2,0.095551312,10856.52472,67.99248828
8,0.871514547,1170.2,2398.2,1,1,210.6,0.179969236,16726.44519,2106.887924
7,0.996000752,690.8,1529.8,2,1,103.7,0.150115808,3896.672949,1996.986272
8,0.871514547,1340.8,2713.8,1,2,70.2,0.052356802,5678.251985,4105.632622
6,0.984889259,576.4,874.4,1,6,52.0,0.090215128,1916.97787,1421.687762
4,0.99999585,764.5,1902.5,2,0,114.7,0.150032701,1780.699823,2863.597426
8,0.832924253,1611.8,3510.2,1,0,247.6,0.153617074,22402.3526,6907.098981
8,0.937146424,928.8,1637.6,1,4,151.2,0.162790698,3378.230226,1598.116546
8,0.801044342,2265.2,5345.4,1,0,123.4,0.054476426,9967.054026,4656.606234
8,0.979627785,3085.8,4904.8,2,7,281.8,0.091321537,14135.11078,7038.687892
8,0.801044342,1558.6,3737.6,1,5,467.6,0.300012832,17236.09578,2306.176251
0,0.997557105,487.9,1341.9,2,1,87.9,0.180159869,858.9913067,1937.199774
8,0.995742895,1946.0,2795.0,2,6,292.1,0.150102775,21839.07001,3968.18229
8,0.832924253,1611.8,3510.2,1,6,82.4,0.051122968,32908.07126,7406.785157
0,0.92112127,416.7,416.7,3,0,62.5,0.149988001,1402.638141,1564.120301
6,0.871514547,1170.2,2398.2,1,0,105.4,0.090070073,5499.771702,2546.201458
8,0.928814344,4463.8,8070.0,2,4,200.2,0.04484968,13173.25153,4641.073467
5,0.962018974,201.2,1339.2,3,7,30.2,0.150099404,1992.883278,1425.790756
1,0.997557105,975.8,1829.8,2,4,117.0,0.119901619,2481.13968,1668.160531
6,0.906940775,991.2,1872.2,1,2,148.6,0.14991929,2083.442238,1797.404873
6,0.801044342,1558.6,3737.6,1,4,93.6,0.060053895,5288.760532,2079.925385
8,0.832924253,1625.0,3611.0,1,1,223.4,0.137476923,5151.603271,3777.099952
6,0.906940775,991.2,1872.2,1,2,148.6,0.14991929,91.73124496,3536.195533
0,0.962018974,201.2,201.2,3,7,36.2,0.179920477,3810.803125,1921.373936
8,0.871514547,1429.0,2945.0,1,1,62.8,0.043946816,2558.217371,1209.504307
8,0.979627785,1672.0,3491.0,2,5,142.9,0.085466507,12635.17304,6348.212451
8,0.871514547,1340.8,2713.8,1,1,70.2,0.052356802,6797.19733,67.99248828
8,0.95458809,835.8,1002.4,2,0,122.3,0.146326872,4320.453716,0.0
7,0.997882701,571.2,1058.6,2,1,102.8,0.179971989,1699.812207,1766.33934
8,0.832924253,2027.8,4570.2,1,3,144.1,0.071062235,3575.760127,81.76682858
8,0.871514547,1637.6,3332.5,1,0,94.0,0.057401075,7604.901199,4084.531505
4,0.997557105,348.6,1202.6,2,7,31.4,0.090074584,360.7704874,1326.732735
8,0.801044342,2265.2,5345.4,1,2,164.4,0.072576373,10510.11472,6325.059837
8,0.928814344,4373.8,7819.0,2,7,412.0,0.094197266,8717.105911,3821.060613
6,0.832924253,1376.0,3074.0,1,6,123.8,0.08997093,5994.182598,1123.634483
6,0.906940775,991.2,1872.2,1,7,59.4,0.059927361,455.7255141,2304.124754
8,0.995742895,1946.0,2795.0,2,4,350.4,0.180061665,22040.99598,0.0
8,0.928814344,3917.8,7041.0,2,1,529.6,0.135177906,5854.680769,11620.85407
8,0.871514547,1170.2,2398.2,1,0,140.4,0.119979491,10395.52393,4556.082857
